Station ID,Address,Charger Type,Station Operator,Charging Capacity (kW),Cost (USD/kWh),Distance to City (km),Parking Spots,Reviews (Rating),Usage Stats (avg users/day),High_Utilization,Utilization_Probability,Priority_Tier
EVS02301,"7108 Random Rd, City 118, Country",AC Level 2,Tesla,350,0.3,9.09,2,4.1,55,0,0.4906,LOW
EVS00301,"5492 Random Rd, City 24, Country",DC Fast Charger,Tesla,50,0.22,8.22,10,3.8,94,1,0.4906,LOW
EVS01342,"3744 San Francisco Ave, San Francisco",AC Level 1,Ionity,50,0.38,16.05,10,4.2,62,1,0.4906,LOW
EVS04741,"5149 Random Rd, City 129, Country",AC Level 2,Greenlots,350,0.24,11.93,8,4.0,79,1,0.4906,LOW
EVS03956,"5827 Cape Town Ave, Cape Town",AC Level 2,Greenlots,350,0.17,7.1,3,3.4,25,0,0.4905,LOW
EVS04862,"1194 Seoul Ave, Seoul",AC Level 1,Greenlots,50,0.37,12.65,10,4.5,81,1,0.4905,LOW
EVS01673,"8576 Moscow Ave, Moscow",AC Level 2,Ionity,22,0.4,10.66,4,4.2,37,0,0.4905,LOW
EVS01772,"5444 Toronto Ave, Toronto",AC Level 2,ChargePoint,350,0.25,14.11,6,3.6,46,0,0.4905,LOW
EVS02317,"4241 São Paulo Ave, São Paulo",AC Level 2,ChargePoint,350,0.23,8.66,9,4.4,100,1,0.4905,LOW
EVS02533,"7760 Chicago Ave, Chicago",AC Level 2,Tesla,50,0.21,2.57,7,4.0,66,1,0.4905,LOW
EVS01360,"4371 Seoul Ave, Seoul",AC Level 1,Tesla,350,0.11,7.09,8,3.5,82,1,0.4905,LOW
EVS04829,"4996 Mumbai Ave, Mumbai",DC Fast Charger,Ionity,350,0.3,9.16,9,4.9,56,0,0.4904,LOW
EVS01153,"4944 Dubai Ave, Dubai",AC Level 1,EVgo,22,0.21,9.54,10,3.5,33,0,0.4904,LOW
EVS01431,"9124 Random Rd, City 88, Country",DC Fast Charger,Tesla,150,0.2,2.53,10,4.5,18,0,0.4904,LOW
EVS01627,"8977 Mumbai Ave, Mumbai",AC Level 1,Tesla,350,0.42,13.54,5,4.9,26,0,0.4904,LOW
EVS03508,"6693 Toronto Ave, Toronto",AC Level 2,Ionity,350,0.25,6.34,2,4.0,89,1,0.4904,LOW
EVS04154,"8045 San Francisco Ave, San Francisco",DC Fast Charger,Tesla,22,0.2,7.78,9,3.5,46,0,0.4904,LOW
EVS04218,"8091 Chicago Ave, Chicago",DC Fast Charger,EVgo,50,0.27,8.88,9,4.0,19,0,0.4904,LOW
EVS03703,"6246 Cape Town Ave, Cape Town",AC Level 2,EVgo,350,0.38,13.67,1,4.1,88,1,0.4904,LOW
EVS00800,"74 Bangkok Ave, Bangkok",AC Level 2,Tesla,22,0.42,17.2,9,4.2,68,1,0.4904,LOW
EVS01397,"5926 São Paulo Ave, São Paulo",AC Level 2,EVgo,350,0.36,15.35,4,4.1,75,1,0.4904,LOW
EVS02235,"7142 Toronto Ave, Toronto",AC Level 1,EVgo,150,0.34,8.63,2,4.0,61,1,0.4903,LOW
EVS02146,"1963 São Paulo Ave, São Paulo",AC Level 1,Tesla,350,0.28,8.58,9,4.8,98,1,0.4903,LOW
EVS04193,"8114 Beijing Ave, Beijing",DC Fast Charger,ChargePoint,150,0.28,2.57,2,4.2,52,0,0.4903,LOW
EVS00457,"9468 Bangkok Ave, Bangkok",AC Level 2,Greenlots,350,0.24,7.51,9,4.6,29,0,0.4903,LOW
EVS02288,"5201 Dubai Ave, Dubai",AC Level 1,Greenlots,22,0.29,8.53,1,3.2,80,1,0.4903,LOW
EVS00309,"6538 Toronto Ave, Toronto",AC Level 2,Ionity,50,0.16,0.57,6,3.7,60,1,0.4903,LOW
EVS03285,"3403 Mexico City Ave, Mexico City",AC Level 2,ChargePoint,350,0.43,19.87,1,3.8,95,1,0.4903,LOW
EVS03346,"6464 Seoul Ave, Seoul",AC Level 2,Tesla,350,0.3,11.02,10,4.8,26,0,0.4903,LOW
EVS02069,"1731 Seoul Ave, Seoul",AC Level 2,ChargePoint,350,0.14,5.56,8,3.9,15,0,0.4903,LOW
EVS00888,"5949 Cape Town Ave, Cape Town",DC Fast Charger,Ionity,350,0.24,10.74,7,4.0,97,1,0.4902,LOW
EVS00046,"8397 Chicago Ave, Chicago",DC Fast Charger,EVgo,50,0.22,2.58,3,3.6,12,0,0.4902,LOW
EVS02076,"4231 Berlin Ave, Berlin",DC Fast Charger,ChargePoint,50,0.45,19.69,8,4.1,84,1,0.4902,LOW
EVS04247,"7183 Mexico City Ave, Mexico City",AC Level 1,EVgo,350,0.2,7.28,9,4.3,14,0,0.4902,LOW
EVS04354,"7225 Cape Town Ave, Cape Town",AC Level 1,Ionity,150,0.12,2.25,5,3.3,10,0,0.4902,LOW
EVS01065,"5997 Sydney Ave, Sydney",AC Level 2,Greenlots,22,0.37,8.51,5,4.3,40,0,0.4902,LOW
EVS04042,"4247 São Paulo Ave, São Paulo",AC Level 1,Tesla,150,0.37,17.66,7,3.8,59,1,0.4902,LOW
EVS03143,"6009 Berlin Ave, Berlin",DC Fast Charger,Ionity,50,0.39,13.32,6,4.1,25,0,0.4902,LOW
EVS00043,"1916 Dubai Ave, Dubai",AC Level 1,Greenlots,50,0.27,5.06,8,4.3,73,1,0.4902,LOW
EVS02067,"2104 Bangkok Ave, Bangkok",AC Level 2,Greenlots,22,0.15,2.18,8,3.6,60,1,0.4902,LOW
EVS00073,"1856 Los Angeles Ave, Los Angeles",AC Level 2,Ionity,22,0.34,2.35,2,4.4,99,1,0.4902,LOW
EVS02512,"6911 São Paulo Ave, São Paulo",AC Level 1,Tesla,50,0.14,1.15,2,3.0,64,1,0.4901,LOW
EVS02093,"4832 Dubai Ave, Dubai",AC Level 2,Tesla,50,0.41,8.62,7,4.9,44,0,0.4901,LOW
EVS03358,"8282 Sydney Ave, Sydney",DC Fast Charger,EVgo,150,0.49,19.47,10,4.9,28,0,0.4901,LOW
EVS04505,"4400 Chicago Ave, Chicago",AC Level 2,EVgo,22,0.27,11.44,7,3.4,74,1,0.4901,LOW
EVS00077,"8503 Bangkok Ave, Bangkok",DC Fast Charger,Greenlots,22,0.46,13.81,10,5.0,15,0,0.4901,LOW
EVS03514,"3355 Sydney Ave, Sydney",AC Level 2,Tesla,22,0.43,14.65,6,4.2,34,0,0.4901,LOW
EVS01885,"5962 Seoul Ave, Seoul",AC Level 1,Tesla,50,0.24,6.44,2,3.2,69,1,0.49,LOW
EVS02148,"9294 Seoul Ave, Seoul",DC Fast Charger,Ionity,350,0.32,6.97,4,4.7,24,0,0.49,LOW
EVS03899,"4204 São Paulo Ave, São Paulo",AC Level 2,Greenlots,150,0.42,13.12,1,4.0,66,1,0.49,LOW
EVS01490,"3942 Berlin Ave, Berlin",DC Fast Charger,ChargePoint,50,0.43,15.34,1,3.6,30,0,0.49,LOW
EVS04269,"3049 São Paulo Ave, São Paulo",AC Level 1,Tesla,22,0.34,12.93,8,3.9,18,0,0.4899,LOW
EVS04927,"4257 Moscow Ave, Moscow",AC Level 2,ChargePoint,22,0.46,13.01,5,4.5,97,1,0.4899,LOW
EVS00580,"297 Chicago Ave, Chicago",AC Level 2,Ionity,150,0.18,6.81,8,3.6,49,0,0.4899,LOW
EVS00279,"5856 Berlin Ave, Berlin",AC Level 2,Greenlots,22,0.38,9.33,7,4.5,61,1,0.4898,LOW
EVS00253,"1747 Seoul Ave, Seoul",DC Fast Charger,Ionity,50,0.13,3.83,8,3.3,89,1,0.4898,LOW
EVS01604,"2041 Beijing Ave, Beijing",AC Level 1,ChargePoint,22,0.5,18.91,8,4.5,87,1,0.4898,LOW
EVS02543,"6709 Mexico City Ave, Mexico City",DC Fast Charger,Greenlots,350,0.23,3.13,4,4.4,70,1,0.4898,LOW
EVS04655,"8689 Toronto Ave, Toronto",AC Level 2,Tesla,22,0.21,4.19,6,3.6,49,0,0.4898,LOW
EVS00668,"8121 Mumbai Ave, Mumbai",AC Level 2,ChargePoint,50,0.22,10.97,7,3.1,49,0,0.4898,LOW
EVS03976,"6475 Los Angeles Ave, Los Angeles",AC Level 1,Tesla,50,0.39,18.76,8,3.7,15,0,0.4898,LOW
EVS02423,"6258 Los Angeles Ave, Los Angeles",DC Fast Charger,Tesla,22,0.22,5.19,2,3.1,35,0,0.4897,LOW
EVS02671,"7218 Random Rd, City 404, Country",DC Fast Charger,Greenlots,350,0.24,18.67,8,3.2,38,0,0.4897,LOW
EVS03681,"3106 Random Rd, City 200, Country",AC Level 1,ChargePoint,50,0.44,15.31,9,4.6,30,0,0.4897,LOW
EVS03528,"8239 Mexico City Ave, Mexico City",AC Level 1,Ionity,22,0.43,9.27,7,4.9,42,0,0.4897,LOW
EVS02312,"3187 San Francisco Ave, San Francisco",DC Fast Charger,Ionity,350,0.26,7.01,4,4.2,53,0,0.4897,LOW
EVS04525,"1125 Bangkok Ave, Bangkok",AC Level 2,Tesla,150,0.44,10.98,2,4.5,18,0,0.4897,LOW
EVS04614,"6651 Los Angeles Ave, Los Angeles",AC Level 1,Greenlots,22,0.43,12.52,5,4.3,56,0,0.4896,LOW
EVS02497,"3977 San Francisco Ave, San Francisco",AC Level 1,Ionity,50,0.23,12.95,10,3.3,64,1,0.4896,LOW
EVS01521,"9072 Random Rd, City 213, Country",DC Fast Charger,Tesla,350,0.48,13.29,1,4.9,17,0,0.4896,LOW
EVS04958,"7515 Moscow Ave, Moscow",DC Fast Charger,Tesla,350,0.3,14.88,2,3.4,98,1,0.4896,LOW
EVS01229,"1838 Mexico City Ave, Mexico City",DC Fast Charger,Greenlots,22,0.23,7.92,4,3.1,97,1,0.4896,LOW
EVS01475,"1325 Moscow Ave, Moscow",AC Level 1,Ionity,150,0.35,8.98,2,4.0,98,1,0.4896,LOW
EVS00471,"6659 Random Rd, City 47, Country",AC Level 1,Greenlots,350,0.35,8.01,4,4.8,99,1,0.4896,LOW
EVS04702,"9133 Dubai Ave, Dubai",DC Fast Charger,EVgo,22,0.2,7.53,10,3.6,50,0,0.4896,LOW
EVS03631,"9555 Random Rd, City 258, Country",AC Level 2,Tesla,50,0.36,5.39,5,4.6,37,0,0.4896,LOW
EVS03680,"7337 São Paulo Ave, São Paulo",DC Fast Charger,Tesla,150,0.19,7.96,6,3.3,23,0,0.4896,LOW
EVS02966,"4482 Seoul Ave, Seoul",AC Level 2,Tesla,22,0.35,6.19,1,3.9,51,0,0.4895,LOW
EVS00657,"810 San Francisco Ave, San Francisco",AC Level 2,Tesla,350,0.42,18.62,6,4.4,40,0,0.4895,LOW
EVS03284,"6887 Berlin Ave, Berlin",AC Level 2,ChargePoint,22,0.34,13.93,4,3.3,91,1,0.4895,LOW
EVS04487,"4327 Bangkok Ave, Bangkok",AC Level 2,Greenlots,50,0.39,13.31,2,3.6,14,0,0.4895,LOW
EVS02413,"5439 Moscow Ave, Moscow",AC Level 1,Tesla,350,0.48,16.8,1,4.5,90,1,0.4895,LOW
EVS03102,"3738 Beijing Ave, Beijing",AC Level 1,EVgo,50,0.38,11.99,4,3.9,72,1,0.4895,LOW
EVS00768,"8606 Mexico City Ave, Mexico City",AC Level 1,ChargePoint,22,0.42,18.7,10,4.1,24,0,0.4895,LOW
EVS02768,"5046 Bangkok Ave, Bangkok",AC Level 2,EVgo,350,0.17,0.77,6,4.4,79,1,0.4894,LOW
EVS04486,"7379 San Francisco Ave, San Francisco",AC Level 2,Greenlots,350,0.18,12.32,7,3.3,50,0,0.4894,LOW
EVS04688,"2921 Mumbai Ave, Mumbai",AC Level 2,Greenlots,50,0.21,4.55,6,3.6,72,1,0.4893,LOW
EVS03197,"8666 São Paulo Ave, São Paulo",AC Level 1,EVgo,150,0.36,5.39,4,4.7,65,1,0.4893,LOW
EVS00296,"2013 Chicago Ave, Chicago",AC Level 2,Greenlots,350,0.41,14.98,5,4.6,96,1,0.4893,LOW
EVS03661,"8473 Random Rd, City 391, Country",AC Level 1,ChargePoint,350,0.38,18.03,10,4.6,81,1,0.4893,LOW
EVS03937,"3859 San Francisco Ave, San Francisco",AC Level 2,Ionity,350,0.13,12.55,9,3.1,10,0,0.4893,LOW
EVS01860,"2452 Cape Town Ave, Cape Town",AC Level 2,Ionity,150,0.35,13.42,9,4.3,22,0,0.4893,LOW
EVS03502,"8254 Bangkok Ave, Bangkok",DC Fast Charger,EVgo,50,0.18,5.21,7,3.4,87,1,0.4893,LOW
EVS02061,"3406 Random Rd, City 490, Country",DC Fast Charger,EVgo,50,0.32,5.37,7,4.5,75,1,0.4893,LOW
EVS00171,"8513 Random Rd, City 75, Country",AC Level 1,EVgo,150,0.17,6.24,5,3.2,21,0,0.4892,LOW
EVS02685,"6205 Berlin Ave, Berlin",DC Fast Charger,ChargePoint,50,0.33,15.73,6,3.3,64,1,0.4892,LOW
EVS04559,"6715 Cape Town Ave, Cape Town",AC Level 2,EVgo,350,0.36,18.21,3,3.6,46,0,0.4892,LOW
EVS04896,"2368 Mexico City Ave, Mexico City",AC Level 1,ChargePoint,350,0.36,18.5,5,3.8,70,1,0.4892,LOW
EVS01965,"154 Bangkok Ave, Bangkok",AC Level 1,ChargePoint,150,0.31,11.73,5,3.7,38,0,0.4892,LOW
EVS00574,"5415 Moscow Ave, Moscow",AC Level 2,EVgo,150,0.37,10.04,7,4.6,55,0,0.4892,LOW
EVS04966,"7873 Mexico City Ave, Mexico City",AC Level 2,EVgo,50,0.35,12.22,3,3.5,38,0,0.4892,LOW
EVS02555,"5288 Dubai Ave, Dubai",AC Level 1,EVgo,150,0.39,15.04,1,3.5,53,0,0.4891,LOW
EVS02403,"2937 Moscow Ave, Moscow",AC Level 1,EVgo,150,0.33,17.29,3,3.0,23,0,0.4891,LOW
EVS02624,"3427 Seoul Ave, Seoul",DC Fast Charger,Ionity,22,0.2,1.38,6,3.8,35,0,0.4891,LOW
EVS04155,"2734 Seoul Ave, Seoul",AC Level 1,Tesla,50,0.34,10.43,8,4.2,26,0,0.4891,LOW
EVS03772,"9660 Berlin Ave, Berlin",AC Level 2,Greenlots,350,0.2,12.4,5,3.2,17,0,0.4891,LOW
EVS02410,"6904 Chicago Ave, Chicago",DC Fast Charger,ChargePoint,22,0.4,17.97,10,4.0,85,1,0.4891,LOW
EVS01353,"4774 Seoul Ave, Seoul",DC Fast Charger,Greenlots,150,0.23,11.9,9,3.5,78,1,0.4891,LOW
EVS04973,"1588 Chicago Ave, Chicago",AC Level 1,ChargePoint,350,0.33,6.79,1,4.4,79,1,0.4891,LOW
EVS03209,"4131 Cape Town Ave, Cape Town",AC Level 2,Greenlots,350,0.34,18.18,7,3.9,90,1,0.489,LOW
EVS02853,"2163 Los Angeles Ave, Los Angeles",DC Fast Charger,Ionity,150,0.34,5.17,1,4.2,57,1,0.489,LOW
EVS04972,"8198 Berlin Ave, Berlin",DC Fast Charger,Ionity,50,0.4,5.3,5,4.9,12,0,0.489,LOW
EVS01740,"3452 Mexico City Ave, Mexico City",AC Level 1,Greenlots,350,0.27,13.31,8,4.0,59,1,0.489,LOW
EVS03894,"7811 San Francisco Ave, San Francisco",AC Level 1,ChargePoint,150,0.36,13.68,1,3.4,41,0,0.4889,LOW
EVS02387,"8243 Mumbai Ave, Mumbai",AC Level 1,Ionity,22,0.21,1.68,10,4.3,46,0,0.4889,LOW
EVS04194,"4520 Mumbai Ave, Mumbai",DC Fast Charger,ChargePoint,50,0.41,10.99,9,4.8,64,1,0.4889,LOW
EVS02042,"5903 Bangkok Ave, Bangkok",AC Level 2,Tesla,22,0.49,15.82,7,4.6,81,1,0.4889,LOW
EVS03868,"1098 Seoul Ave, Seoul",AC Level 1,Tesla,350,0.23,6.98,9,4.5,40,0,0.4889,LOW
EVS02904,"1896 Beijing Ave, Beijing",AC Level 2,EVgo,50,0.21,0.75,6,4.0,44,0,0.4888,LOW
EVS04126,"6949 Bangkok Ave, Bangkok",DC Fast Charger,Greenlots,350,0.25,12.13,4,3.5,17,0,0.4888,LOW
EVS00319,"1563 Moscow Ave, Moscow",AC Level 2,Tesla,350,0.13,8.62,8,3.4,13,0,0.4888,LOW
EVS02314,"6462 Berlin Ave, Berlin",DC Fast Charger,Tesla,350,0.13,8.03,4,3.0,17,0,0.4888,LOW
EVS02091,"3320 Random Rd, City 219, Country",DC Fast Charger,Greenlots,22,0.28,1.29,4,4.2,82,1,0.4888,LOW
EVS02357,"3903 Dubai Ave, Dubai",DC Fast Charger,Tesla,150,0.16,3.68,6,3.5,80,1,0.4888,LOW
EVS02986,"7201 Sydney Ave, Sydney",DC Fast Charger,Ionity,350,0.25,14.04,5,3.4,29,0,0.4888,LOW
EVS03564,"2997 Mumbai Ave, Mumbai",AC Level 1,Ionity,50,0.24,4.19,9,4.2,19,0,0.4888,LOW
EVS00130,"4948 Chicago Ave, Chicago",DC Fast Charger,EVgo,150,0.35,10.65,4,4.0,58,1,0.4887,LOW
EVS00864,"3534 Berlin Ave, Berlin",DC Fast Charger,ChargePoint,150,0.19,0.72,8,4.3,76,1,0.4887,LOW
EVS00167,"9001 Seoul Ave, Seoul",DC Fast Charger,EVgo,150,0.33,4.01,5,4.7,53,0,0.4887,LOW
EVS03821,"5808 Random Rd, City 447, Country",AC Level 1,Greenlots,22,0.4,13.19,9,4.4,19,0,0.4887,LOW
EVS03712,"8590 São Paulo Ave, São Paulo",AC Level 1,Greenlots,50,0.41,17.31,4,3.5,83,1,0.4887,LOW
EVS02396,"6988 Seoul Ave, Seoul",DC Fast Charger,Ionity,50,0.5,18.2,9,4.7,50,0,0.4887,LOW
EVS02450,"9821 Berlin Ave, Berlin",DC Fast Charger,Ionity,350,0.28,6.89,9,4.9,51,0,0.4887,LOW
EVS00207,"9330 Berlin Ave, Berlin",DC Fast Charger,Ionity,350,0.17,2.03,5,4.1,16,0,0.4887,LOW
EVS01780,"9953 Dubai Ave, Dubai",DC Fast Charger,Greenlots,50,0.33,8.9,10,4.5,72,1,0.4887,LOW
EVS02534,"7598 Mexico City Ave, Mexico City",DC Fast Charger,EVgo,22,0.26,1.86,6,4.2,22,0,0.4886,LOW
EVS01642,"4947 Mexico City Ave, Mexico City",DC Fast Charger,Ionity,350,0.3,12.61,8,4.3,36,0,0.4886,LOW
EVS04695,"5400 Los Angeles Ave, Los Angeles",AC Level 2,Greenlots,350,0.27,11.96,6,3.9,44,0,0.4886,LOW
EVS01250,"7621 Moscow Ave, Moscow",DC Fast Charger,Ionity,350,0.18,15.79,9,3.1,69,1,0.4886,LOW
EVS03433,"6747 Mexico City Ave, Mexico City",AC Level 1,Greenlots,50,0.39,6.78,3,4.4,37,0,0.4886,LOW
EVS04287,"9845 Seoul Ave, Seoul",DC Fast Charger,Tesla,22,0.47,14.72,4,4.2,63,1,0.4886,LOW
EVS03900,"4084 Seoul Ave, Seoul",DC Fast Charger,EVgo,22,0.34,6.49,5,4.2,78,1,0.4886,LOW
EVS02839,"6469 Beijing Ave, Beijing",AC Level 1,Tesla,150,0.15,4.78,7,3.4,53,0,0.4886,LOW
EVS01650,"6473 Mumbai Ave, Mumbai",DC Fast Charger,Tesla,150,0.21,9.65,5,3.1,76,1,0.4886,LOW
EVS04324,"1500 São Paulo Ave, São Paulo",DC Fast Charger,EVgo,150,0.35,7.57,8,4.8,28,0,0.4885,LOW
EVS01712,"142 Los Angeles Ave, Los Angeles",AC Level 2,EVgo,350,0.15,9.47,5,3.1,11,0,0.4885,LOW
EVS04067,"7481 Los Angeles Ave, Los Angeles",AC Level 2,ChargePoint,150,0.29,11.91,6,3.6,80,1,0.4885,LOW
EVS02166,"4928 Moscow Ave, Moscow",AC Level 2,Ionity,22,0.17,3.55,7,3.4,34,0,0.4885,LOW
EVS02377,"9493 Toronto Ave, Toronto",AC Level 1,Tesla,350,0.3,17.6,6,3.5,18,0,0.4885,LOW
EVS03596,"7705 Beijing Ave, Beijing",AC Level 1,Greenlots,150,0.38,18.76,3,3.2,31,0,0.4885,LOW
EVS04794,"7957 Dubai Ave, Dubai",AC Level 1,Greenlots,50,0.31,4.44,2,3.9,87,1,0.4885,LOW
EVS02037,"7839 San Francisco Ave, San Francisco",AC Level 1,EVgo,50,0.46,19.86,4,3.6,90,1,0.4884,LOW
EVS01436,"4646 Mexico City Ave, Mexico City",AC Level 1,ChargePoint,350,0.42,12.9,1,4.4,63,1,0.4884,LOW
EVS03090,"4458 Berlin Ave, Berlin",AC Level 1,ChargePoint,150,0.36,2.74,1,4.6,83,1,0.4884,LOW
EVS03585,"8982 Dubai Ave, Dubai",AC Level 1,Ionity,150,0.29,8.0,4,3.8,56,0,0.4884,LOW
EVS00268,"8076 Los Angeles Ave, Los Angeles",DC Fast Charger,Ionity,50,0.21,4.69,10,4.0,53,0,0.4884,LOW
EVS00154,"8891 Toronto Ave, Toronto",AC Level 2,Greenlots,150,0.33,3.85,5,4.7,39,0,0.4884,LOW
EVS03645,"2382 San Francisco Ave, San Francisco",DC Fast Charger,Tesla,22,0.41,9.29,9,4.9,19,0,0.4884,LOW
EVS02829,"4110 Cape Town Ave, Cape Town",DC Fast Charger,EVgo,150,0.25,7.95,5,3.6,64,1,0.4884,LOW
EVS00487,"2195 São Paulo Ave, São Paulo",DC Fast Charger,Tesla,350,0.14,7.92,6,3.3,12,0,0.4884,LOW
EVS03014,"6097 Berlin Ave, Berlin",AC Level 1,EVgo,22,0.37,18.47,6,3.2,22,0,0.4883,LOW
EVS02199,"8363 Los Angeles Ave, Los Angeles",DC Fast Charger,EVgo,22,0.43,14.13,2,3.7,24,0,0.4883,LOW
EVS00292,"6691 Los Angeles Ave, Los Angeles",DC Fast Charger,Greenlots,150,0.29,3.95,1,3.9,28,0,0.4883,LOW
EVS04954,"7863 São Paulo Ave, São Paulo",AC Level 1,Tesla,50,0.21,1.99,4,3.6,90,1,0.4883,LOW
EVS01276,"9776 Beijing Ave, Beijing",AC Level 2,Ionity,50,0.45,17.29,4,3.8,93,1,0.4883,LOW
EVS00572,"620 São Paulo Ave, São Paulo",DC Fast Charger,Tesla,350,0.32,12.84,1,3.6,100,1,0.4883,LOW
EVS04182,"7104 Dubai Ave, Dubai",DC Fast Charger,Tesla,150,0.34,7.48,1,3.9,17,0,0.4883,LOW
EVS02978,"5560 Cape Town Ave, Cape Town",DC Fast Charger,EVgo,22,0.27,5.64,10,4.3,31,0,0.4882,LOW
EVS02826,"4030 Seoul Ave, Seoul",DC Fast Charger,EVgo,50,0.39,7.79,5,4.5,27,0,0.4882,LOW
EVS02846,"8468 Berlin Ave, Berlin",DC Fast Charger,Ionity,150,0.39,15.93,4,3.7,37,0,0.4882,LOW
EVS02337,"8756 Los Angeles Ave, Los Angeles",AC Level 2,Ionity,150,0.23,0.67,2,3.9,11,0,0.4882,LOW
EVS04329,"7133 Los Angeles Ave, Los Angeles",DC Fast Charger,ChargePoint,350,0.14,3.08,4,3.6,46,0,0.4882,LOW
EVS04433,"4585 Berlin Ave, Berlin",AC Level 1,EVgo,22,0.5,13.23,5,4.7,61,1,0.4882,LOW
EVS03387,"7545 San Francisco Ave, San Francisco",AC Level 2,ChargePoint,150,0.28,9.39,7,3.9,48,0,0.4882,LOW
EVS00849,"6042 Mumbai Ave, Mumbai",DC Fast Charger,ChargePoint,150,0.41,6.18,1,4.6,78,1,0.4882,LOW
EVS03715,"4319 Berlin Ave, Berlin",AC Level 2,Ionity,150,0.34,16.79,4,3.2,13,0,0.4882,LOW
EVS01055,"5842 Cape Town Ave, Cape Town",DC Fast Charger,Greenlots,22,0.48,10.6,3,4.6,12,0,0.4881,LOW
EVS01022,"3398 Berlin Ave, Berlin",DC Fast Charger,ChargePoint,22,0.32,5.42,9,4.6,61,1,0.4881,LOW
EVS00745,"7270 Bangkok Ave, Bangkok",DC Fast Charger,EVgo,350,0.17,6.51,7,3.8,61,1,0.4881,LOW
EVS01670,"6846 Moscow Ave, Moscow",DC Fast Charger,EVgo,50,0.45,14.96,1,3.7,75,1,0.4881,LOW
EVS00258,"3303 Dubai Ave, Dubai",AC Level 2,Ionity,150,0.4,16.26,2,3.5,30,0,0.488,LOW
EVS02907,"1607 San Francisco Ave, San Francisco",AC Level 1,EVgo,22,0.33,4.31,9,4.8,16,0,0.488,LOW
EVS03726,"3185 Mexico City Ave, Mexico City",AC Level 1,EVgo,150,0.34,15.4,1,3.0,33,0,0.488,LOW
EVS04449,"5594 Los Angeles Ave, Los Angeles",DC Fast Charger,Greenlots,22,0.27,2.58,2,3.7,64,1,0.488,LOW
EVS04467,"8820 Beijing Ave, Beijing",AC Level 1,Ionity,22,0.21,10.92,9,3.1,30,0,0.488,LOW
EVS04438,"8335 Mumbai Ave, Mumbai",DC Fast Charger,ChargePoint,22,0.23,11.3,8,3.1,89,1,0.488,LOW
EVS00602,"7346 Chicago Ave, Chicago",AC Level 2,ChargePoint,350,0.28,5.69,3,4.3,50,0,0.488,LOW
EVS03286,"9342 Chicago Ave, Chicago",AC Level 2,ChargePoint,50,0.41,8.51,1,4.1,61,1,0.488,LOW
EVS01596,"1861 Berlin Ave, Berlin",DC Fast Charger,EVgo,50,0.46,15.02,9,4.7,99,1,0.488,LOW
EVS04026,"4629 Beijing Ave, Beijing",AC Level 1,Greenlots,350,0.14,7.29,9,3.7,55,0,0.488,LOW
EVS04955,"5460 Bangkok Ave, Bangkok",AC Level 2,Tesla,22,0.28,2.51,9,4.6,16,0,0.488,LOW
EVS04825,"1286 Sydney Ave, Sydney",AC Level 2,Greenlots,350,0.37,10.89,7,4.9,13,0,0.488,LOW
EVS00894,"3948 Moscow Ave, Moscow",AC Level 1,Ionity,50,0.44,16.12,2,3.6,79,1,0.4879,LOW
EVS03390,"2900 Dubai Ave, Dubai",AC Level 1,EVgo,50,0.39,17.9,2,3.0,58,1,0.4879,LOW
EVS00927,"6195 Dubai Ave, Dubai",DC Fast Charger,EVgo,150,0.32,14.33,10,4.0,55,0,0.4879,LOW
EVS01603,"9660 Mumbai Ave, Mumbai",DC Fast Charger,EVgo,50,0.3,15.77,7,3.1,44,0,0.4879,LOW
EVS01915,"8656 Cape Town Ave, Cape Town",DC Fast Charger,ChargePoint,150,0.26,4.28,1,3.6,95,1,0.4879,LOW
EVS00775,"2031 Beijing Ave, Beijing",DC Fast Charger,Greenlots,350,0.44,10.64,2,4.9,38,0,0.4879,LOW
EVS01269,"8521 Mumbai Ave, Mumbai",AC Level 1,Greenlots,150,0.36,3.8,4,4.8,70,1,0.4879,LOW
EVS02500,"5372 Berlin Ave, Berlin",DC Fast Charger,Greenlots,50,0.14,4.5,8,3.2,66,1,0.4879,LOW
EVS04069,"4779 Cape Town Ave, Cape Town",AC Level 2,ChargePoint,150,0.3,4.84,10,4.9,88,1,0.4878,LOW
EVS01508,"1516 Toronto Ave, Toronto",AC Level 2,ChargePoint,350,0.23,9.03,2,3.4,41,0,0.4878,LOW
EVS03749,"8815 São Paulo Ave, São Paulo",DC Fast Charger,Greenlots,350,0.22,17.51,10,3.3,65,1,0.4878,LOW
EVS04565,"7346 Toronto Ave, Toronto",AC Level 1,Tesla,350,0.28,7.98,1,3.8,93,1,0.4878,LOW
EVS00848,"3834 Moscow Ave, Moscow",DC Fast Charger,Ionity,50,0.41,19.7,5,3.3,43,0,0.4878,LOW
EVS00423,"2855 Mexico City Ave, Mexico City",AC Level 1,Tesla,50,0.32,7.48,8,4.3,73,1,0.4878,LOW
EVS00783,"8198 Sydney Ave, Sydney",AC Level 1,EVgo,150,0.26,1.24,5,4.4,13,0,0.4878,LOW
EVS00865,"5162 Cape Town Ave, Cape Town",AC Level 2,ChargePoint,22,0.24,3.14,3,3.5,71,1,0.4878,LOW
EVS01434,"9018 Berlin Ave, Berlin",AC Level 2,EVgo,150,0.46,7.75,1,4.8,68,1,0.4877,LOW
